month,pct,items_breach,qty_breach,all_QI,percent_qty_breach
2015-01-01,99E,173,9871.0,58505.0,0.16872062216904538
2014-11-01,12F,210,11590.0,68696.0,0.1687143356236171
2019-07-01,71E,605,33684.0,199684.0,0.16868652470904028
2018-10-01,15E,494,27600.0,163626.0,0.16867734956547248
2018-07-01,02H,151,8477.0,50256.0,0.16867637695001592
2015-04-01,01A,139,7511.0,44534.0,0.16865765482552655
2014-08-01,03F,116,6761.0,40090.0,0.1686455475180843
2019-01-01,00L,93,5456.0,32352.0,0.16864490603363008
2014-06-01,14L,296,16896.0,100188.0,0.1686429512516469
2014-11-01,99C,82,4942.0,29305.0,0.1686401637945743
2018-09-01,06A,111,6294.0,37325.0,0.16862692565304754
2019-11-01,05G,91,5319.0,31544.0,0.1686216079127568
2017-09-01,01D,92,5150.0,30542.0,0.1686202606247135
2015-08-01,00V,78,4758.0,28218.0,0.16861577716351264
2014-04-01,02Y,190,10573.0,62708.0,0.1686068763156216
2017-11-01,07T,75,4383.0,25996.0,0.16860286197876598
2018-09-01,08F,121,7056.0,41868.0,0.16852966466036112
2017-02-01,11X,275,15204.0,90227.0,0.1685083179092733
2017-10-01,00V,75,4348.0,25804.0,0.1685010075957216
2019-02-01,05C,150,8629.0,51213.0,0.1684923749829145
2015-04-01,08F,127,7477.0,44376.0,0.1684919776455742
2015-09-01,04Y,84,4606.0,27340.0,0.16847110460863204
2015-08-01,06K,199,11192.0,66433.0,0.16847048906416992
2015-09-01,08C,77,4567.0,27114.0,0.16843696983108358
2018-09-01,99G,152,8580.0,50941.0,0.16843014467717557
2014-04-01,04V,172,10256.0,60892.0,0.16842935032516587
2016-03-01,07P,75,4508.0,26768.0,0.1684100418410042
2014-11-01,03R,188,10561.0,62714.0,0.16839940045284946
2019-12-01,07Y,77,4431.0,26315.0,0.16838305149154476
2016-04-01,11X,292,16581.0,98474.0,0.16837947072323659
2018-09-01,06H,449,25383.0,150767.0,0.1683591236809116
2018-08-01,01W,160,8865.0,52663.0,0.16833450430093233
2015-06-01,13T,140,7809.0,46396.0,0.168311923441676
2019-12-01,71E,610,33620.0,199758.0,0.16830364741337017
2015-01-01,01A,147,8026.0,47688.0,0.168302298272102
2018-01-01,15E,491,27930.0,165953.0,0.16830066344085373
2019-02-01,04F,118,6633.0,39415.0,0.1682861854623874
2018-02-01,11X,251,14362.0,85351.0,0.168269850382538
2017-05-01,01W,167,9389.0,55802.0,0.16825561807820508
2017-07-01,11N,378,21008.0,124883.0,0.16822145528214408
2017-06-01,02H,178,9864.0,58637.0,0.16822143015502158
2018-04-01,02H,151,8455.0,50262.0,0.16821853487724325
2018-08-01,36L,523,30599.0,181923.0,0.16819753412157892
2017-07-01,15M,374,20588.0,122411.0,0.16818749948942496
2015-05-01,12F,211,11996.0,71326.0,0.1681855143986765
2018-08-01,06H,478,26988.0,160467.0,0.16818411262128663
2015-07-01,01G,93,5254.0,31241.0,0.16817643481322622
2014-11-01,08V,41,2520.0,14987.0,0.16814572629612332
2019-03-01,91Q,940,53610.0,318932.0,0.16809225791077723
2015-05-01,00V,76,4717.0,28063.0,0.16808609200726937
2017-12-01,08F,124,7004.0,41670.0,0.16808255339572833
2016-01-01,08C,75,4425.0,26327.0,0.16807839860219548
2017-08-01,36L,548,32427.0,192934.0,0.1680730197891507
2015-08-01,01A,120,6472.0,38512.0,0.16805151641046948
2018-03-01,99E,160,9263.0,55123.0,0.16804237795475574
2017-11-01,02A,92,5382.0,32032.0,0.1680194805194805
2018-02-01,08W,81,4680.0,27856.0,0.16800689259046525
2014-02-01,04V,164,9512.0,56617.0,0.16800607591359484
2017-01-01,15M,391,22015.0,131051.0,0.16798803519240602
2018-04-01,05A,225,12292.0,73178.0,0.16797398125119573
2014-08-01,02Q,43,2552.0,15196.0,0.16793893129770993
2015-12-01,01D,123,7273.0,43314.0,0.16791337673731357
2019-10-01,71E,618,34328.0,204442.0,0.16791070328014793
2014-06-01,05G,96,5572.0,33193.0,0.16786671888651222
2019-08-01,01W,158,8691.0,51774.0,0.16786417893151
2019-04-01,01W,148,8304.0,49474.0,0.16784573715486922
2018-01-01,91Q,1041,59236.0,352991.0,0.16781164392293288
2015-12-01,08G,110,6290.0,37488.0,0.16778702518139138
2018-02-01,00N,25,1308.0,7796.0,0.16777834787070292
2015-08-01,12F,201,11129.0,66339.0,0.1677595381299085
2016-06-01,00T,144,8300.0,49482.0,0.16773776322703204
2017-10-01,04Y,77,4242.0,25292.0,0.16772101850387475
2016-03-01,12F,217,12295.0,73310.0,0.16771245396262446
2016-07-01,08G,96,5589.0,33326.0,0.16770689551701373
2015-02-01,14L,268,15814.0,94297.0,0.1677041687434383
2019-06-01,06H,431,24177.0,144166.0,0.16770250960698085
2014-11-01,04V,171,10034.0,59834.0,0.1676972958518568
2014-03-01,05Q,90,5412.0,32275.0,0.1676839659178931
2019-12-01,91Q,911,52233.0,311530.0,0.1676660353738003
2017-04-01,06F,251,14045.0,83771.0,0.1676594525551802
2018-05-01,15E,474,26766.0,159650.0,0.16765424365800188
2014-10-01,14L,315,18501.0,110360.0,0.16764226168901775
2014-11-01,52R,436,24885.0,148448.0,0.16763445785729683
2016-12-01,05G,98,5866.0,34998.0,0.16760957769015372
2019-03-01,15E,451,25387.0,151471.0,0.16760303952571778
2015-06-01,06F,258,14547.0,86802.0,0.1675883044169489
2017-10-01,02Y,170,9742.0,58138.0,0.16756682376414736
2016-12-01,99E,160,9206.0,54940.0,0.1675646159446669
2019-05-01,04F,136,7535.0,44969.0,0.16755987458026642
2018-12-01,11X,274,15562.0,92875.0,0.1675585464333782
2016-01-01,12F,216,12125.0,72370.0,0.1675417990880199
2016-02-01,03R,177,10052.0,59999.0,0.16753612560209336
2017-01-01,01V,74,3993.0,23836.0,0.16751971807350227
2016-09-01,15M,399,22434.0,133923.0,0.16751416858941331
2018-07-01,07Y,78,4541.0,27109.0,0.16750894536869673
2018-10-01,05C,168,9504.0,56739.0,0.1675038333421456
2018-12-01,07Y,83,4697.0,28042.0,0.1674987518721917
2015-02-01,03L,115,6552.0,39118.0,0.16749322562503197
2015-01-01,08F,135,7978.0,47634.0,0.16748540958139144
2014-07-01,02Y,197,10868.0,64893.0,0.16747569075246946
2018-11-01,05A,224,12259.0,73199.0,0.16747496550499325
2017-06-01,08G,84,5268.0,31459.0,0.16745605391144028
2018-05-01,99C,74,4261.0,25447.0,0.16744606436908083
2020-01-01,99G,160,8975.0,53600.0,0.16744402985074627
2018-06-01,15M,366,20379.0,121708.0,0.16744174581785914
2018-01-01,05Q,85,4986.0,29779.0,0.16743342623996776
2018-04-01,15E,451,25547.0,152586.0,0.16742689368618352
2018-02-01,01K,121,6759.0,40379.0,0.16738898932613488
2014-05-01,27D,384,21757.0,129979.0,0.16738857815493272
2015-05-01,01A,124,6986.0,41744.0,0.1673533921042545
2015-01-01,14L,299,17449.0,104269.0,0.1673459992902972
2019-06-01,91Q,866,49282.0,294510.0,0.16733557434382534
2018-11-01,01W,157,8742.0,52250.0,0.167311004784689
2015-03-01,13T,148,8334.0,49812.0,0.1673090821488798
2017-04-01,12F,197,11127.0,66509.0,0.167300666075268
2016-01-01,05G,98,5896.0,35246.0,0.1672813936333201
2016-12-01,02H,182,10254.0,61298.0,0.1672811510979151
2019-04-01,01K,122,6719.0,40166.0,0.16728078474331523
2017-06-01,01W,167,9410.0,56255.0,0.16727402008710338
2016-11-01,00V,76,4533.0,27101.0,0.16726320061990332
2020-04-01,05N,164,8958.0,53558.0,0.1672579259867807
2019-07-01,01K,130,7184.0,42956.0,0.16724089766272465
2019-05-01,05G,94,5537.0,33108.0,0.16724054609157907
2015-08-01,11X,276,15619.0,93396.0,0.1672341427898411
2019-04-01,05D,46,2590.0,15488.0,0.1672262396694215
2018-04-01,06H,460,26068.0,155893.0,0.16721725799105797
2016-07-01,00T,140,7933.0,47442.0,0.16721470427047763
2015-12-01,52R,476,27547.0,164746.0,0.16720891554271425
2018-10-01,15C,413,23997.0,143529.0,0.16719269276592186
2016-10-01,00T,140,7989.0,47787.0,0.16717935840291293
2015-04-01,08V,42,2576.0,15409.0,0.16717502758128366
2015-04-01,03F,125,7216.0,43165.0,0.16717247770184177
2017-01-01,99E,152,8698.0,52031.0,0.16716957198593146
2014-03-01,03N,273,15397.0,92111.0,0.16715701707722205
2017-11-01,11X,275,15655.0,93668.0,0.16713285220139215
2016-06-01,03W,166,9275.0,55516.0,0.16706895309460335
2018-02-01,72Q,460,26615.0,159318.0,0.16705582545600622
2015-07-01,99C,94,5296.0,31703.0,0.16705043686717344
2018-07-01,00V,61,3644.0,21815.0,0.16704102681641073
2016-01-01,42D,215,12259.0,73395.0,0.16702772668437904
2015-04-01,02M,94,5071.0,30362.0,0.16701798300507212
2015-09-01,06K,202,11399.0,68263.0,0.166986508064398
2020-03-01,07Y,73,4353.0,26069.0,0.16697993785722506
2015-04-01,05G,103,5970.0,35754.0,0.16697432455109917
2017-11-01,08C,70,4192.0,25109.0,0.16695208889242902
2019-11-01,01H,84,4633.0,27752.0,0.16694292303257424
2015-07-01,05Q,97,5663.0,33922.0,0.16694180767643418
2014-09-01,01E,59,3426.0,20527.0,0.16690212890339554
2014-04-01,08F,134,7784.0,46642.0,0.16688821234080872
2017-03-01,04Y,83,4648.0,27851.0,0.16688808301317726
2015-03-01,02Y,183,10389.0,62253.0,0.16688352368560552
2019-02-01,08F,114,6454.0,38677.0,0.16686919874861028
2014-10-01,00Y,163,9551.0,57242.0,0.1668530100276021
2015-05-01,04V,174,10000.0,59939.0,0.16683628355494753
2015-07-01,04V,180,10680.0,64016.0,0.16683329167708072
2016-03-01,00T,144,8198.0,49146.0,0.16680909941806046
2014-09-01,02G,56,3192.0,19137.0,0.16679730365261014
2019-08-01,07T,62,3496.0,20960.0,0.166793893129771
2018-03-01,01A,109,5984.0,35878.0,0.16678744634595016
2018-05-01,07P,71,4262.0,25554.0,0.16678406511700714
2020-05-01,04Y,60,3289.0,19724.0,0.16675116609207058
2015-03-01,08G,105,5998.0,35972.0,0.16674079839875458
2019-11-01,05C,154,8716.0,52273.0,0.1667399996173933
2018-06-01,06H,461,25839.0,154972.0,0.16673334537852
2020-01-01,04Y,64,3480.0,20878.0,0.1666826324360571
2015-06-01,06P,116,6392.0,38349.0,0.16667970481629246
2016-05-01,00T,146,8134.0,48807.0,0.16665642223451554
2015-04-01,01E,56,3349.0,20097.0,0.1666417873314425
2017-10-01,02E,129,7305.0,43841.0,0.16662484888574622
2018-03-01,08E,77,4528.0,27175.0,0.16662373505059797
2014-09-01,02Y,188,10764.0,64602.0,0.16662022847589858
2017-07-01,05A,239,13132.0,78823.0,0.1666011189627393
2015-05-01,06K,198,11197.0,67213.0,0.16658979661672593
2015-08-01,00Y,135,7808.0,46873.0,0.16657777398502335
2014-09-01,04V,175,10425.0,62586.0,0.16657079858115234
2017-03-01,15M,408,22976.0,137942.0,0.16656275826071829
2016-09-01,52R,446,25340.0,152136.0,0.1665614976074039
2018-10-01,07P,71,4334.0,26022.0,0.16655137960187533
2020-03-01,71E,597,33233.0,199539.0,0.16654889520344393
2019-10-01,08F,114,6706.0,40265.0,0.16654662858562028
2018-10-01,00X,67,3557.0,21358.0,0.1665418110309954
2015-07-01,12F,224,12677.0,76120.0,0.16653967419863375
2016-03-01,08C,73,4286.0,25736.0,0.16653714640969847
2018-01-01,02Y,167,9600.0,57645.0,0.16653655997918293
2017-04-01,06K,192,10841.0,65104.0,0.1665181862865569
2016-08-01,01A,106,5904.0,35456.0,0.16651624548736463
2016-08-01,99C,84,4777.0,28691.0,0.16649820501202467
2015-07-01,05G,99,5880.0,35324.0,0.16645906465858906
2020-05-01,16C,231,12527.0,75257.0,0.16645627649255218
2018-11-01,15M,385,21259.0,127745.0,0.16641747230811382
2017-10-01,02A,97,5490.0,32991.0,0.16640902064199328
2018-09-01,15E,435,24756.0,148766.0,0.16640899130177594
2014-07-01,27D,396,22282.0,133906.0,0.16640031066569086
2014-12-01,05Y,140,7978.0,47946.0,0.16639552830267385
2019-06-01,01K,121,6711.0,40337.0,0.16637330490616556
2019-09-01,06H,432,24066.0,144653.0,0.16637055574374537
2015-12-01,08E,83,4883.0,29351.0,0.16636571156008312
2017-11-01,04Y,78,4344.0,26113.0,0.16635392333320567
2019-02-01,02H,132,7421.0,44610.0,0.1663528356870657
2019-10-01,00V,60,3480.0,20921.0,0.16634004110702166
2017-10-01,01W,167,9196.0,55286.0,0.1663350576999602
2015-12-01,01Y,136,7837.0,47121.0,0.16631650431866896
2014-11-01,05Y,120,6912.0,41561.0,0.16630976155530425
2018-11-01,15E,458,25679.0,154432.0,0.1662803046000829
2018-01-01,99E,155,8993.0,54087.0,0.16626915894762143
2018-08-01,15E,469,26536.0,159598.0,0.16626774771613678
2018-06-01,04F,126,7006.0,42145.0,0.1662356151382133
2014-10-01,02M,94,5355.0,32215.0,0.1662269129287599
2015-01-01,02G,58,3274.0,19696.0,0.16622664500406173
2016-08-01,12F,213,11886.0,71505.0,0.16622613803230543
2015-05-01,03N,238,13471.0,81061.0,0.16618349144471448
2016-07-01,01A,113,6147.0,36990.0,0.1661800486618005
2017-07-01,06F,253,14387.0,86581.0,0.1661680969265774
2015-04-01,03L,122,6845.0,41194.0,0.1661649754818663
2016-06-01,06P,111,6315.0,38005.0,0.16616234705959743
2017-01-01,06K,199,11367.0,68414.0,0.1661502031747888
2015-06-01,03R,193,10877.0,65466.0,0.1661473131090948
2017-10-01,36L,555,32428.0,195178.0,0.1661457746262386
2016-06-01,01A,111,6104.0,36740.0,0.16614044637996733
2019-01-01,71E,647,36088.0,217217.0,0.1661380094559818
2017-02-01,11N,358,20017.0,120500.0,0.1661161825726141
2015-05-01,08F,130,7464.0,44933.0,0.1661139919435604
2015-07-01,03N,260,14763.0,88875.0,0.16610970464135022
2016-01-01,00V,78,4593.0,27652.0,0.16610010125849847
2019-03-01,05D,52,2793.0,16816.0,0.1660918173168411
2019-01-01,15E,487,27455.0,165322.0,0.16606985156240547
2018-08-01,00L,99,5548.0,33411.0,0.16605309628565443
2019-05-01,08E,73,4156.0,25036.0,0.1660009586195878
2017-07-01,08G,84,4970.0,29940.0,0.165998663994656
2017-10-01,08C,71,4268.0,25717.0,0.1659602597503597
2018-12-01,08G,74,4834.0,29128.0,0.1659571546278495
2019-04-01,06A,117,6401.0,38578.0,0.16592358338949662
2019-01-01,06N,218,12344.0,74407.0,0.16589836977703712
2017-11-01,02Y,165,9044.0,54516.0,0.16589625064201335
2018-08-01,02E,128,7319.0,44118.0,0.16589600616528402
2019-02-01,02E,119,6780.0,40871.0,0.16588779330087347
2020-05-01,04F,116,6498.0,39172.0,0.16588379454712548
2020-05-01,00L,82,4620.0,27851.0,0.16588273311550752
2016-09-01,06F,270,15166.0,91432.0,0.16587190480356986
2018-12-01,04F,127,7174.0,43256.0,0.16584982430183096
2019-07-01,15E,417,23525.0,141856.0,0.16583718700654185
2017-12-01,03R,164,9202.0,55492.0,0.16582570460606935
2017-02-01,08E,72,4227.0,25491.0,0.16582323172884547
2016-10-01,01V,70,3932.0,23713.0,0.1658162189516299
2014-07-01,05Q,89,5177.0,31226.0,0.1657913277397041
2016-08-01,02Y,173,9770.0,58933.0,0.1657814806644834
2014-11-01,14L,283,16234.0,97933.0,0.16576639130834345
2014-06-01,01Y,139,8022.0,48395.0,0.16576092571546647
2016-08-01,06P,111,6239.0,37640.0,0.16575451647183848
2016-02-01,02Y,179,10072.0,60767.0,0.16574785656688662
2015-06-01,01A,123,7017.0,42338.0,0.16573763522131418
2016-07-01,00Y,133,7642.0,46110.0,0.16573411407503796
2017-02-01,12F,196,11005.0,66405.0,0.16572547247948197
2018-06-01,07P,65,3823.0,23069.0,0.1657202306125103
2017-04-01,01Y,111,6412.0,38694.0,0.16571044606398924
2016-11-01,06A,138,7878.0,47543.0,0.16570262709547146
2015-10-01,03N,253,14449.0,87208.0,0.16568434088615724
2016-06-01,52R,443,25130.0,151682.0,0.16567555807544732
2018-07-01,05C,154,8678.0,52382.0,0.1656675957389943
2014-10-01,05L,239,13644.0,82359.0,0.16566495464976505
2018-08-01,00V,64,3830.0,23125.0,0.1656216216216216
2017-04-01,15M,357,19967.0,120565.0,0.16561191058764982
2016-09-01,08G,99,5718.0,34528.0,0.1656047265987025
2020-03-01,06H,437,24920.0,150493.0,0.1655890971673101
2017-11-01,36L,543,31970.0,193069.0,0.16558846837141125
2018-09-01,07P,65,3981.0,24042.0,0.1655852258547542
2016-04-01,02E,155,8674.0,52384.0,0.16558491142333537
2017-08-01,06K,197,10963.0,66210.0,0.16557921764083974
2017-07-01,03Q,98,5670.0,34244.0,0.16557645134914145
2016-11-01,12F,215,11894.0,71840.0,0.16556236080178174
2015-11-01,01D,113,6530.0,39442.0,0.16555955580345824
2016-04-01,08G,105,6033.0,36442.0,0.16555073815926677
2018-11-01,07P,69,4076.0,24622.0,0.16554301031597757
2019-08-01,08W,81,4770.0,28817.0,0.16552729291737517
2017-10-01,08G,86,5257.0,31761.0,0.16551745851830862
2017-10-01,05A,239,13192.0,79703.0,0.16551447247907858
2016-11-01,04Y,78,4352.0,26301.0,0.1654689935743888
2018-05-01,13T,125,7413.0,44803.0,0.16545767024529606
2018-02-01,04F,116,6546.0,39563.0,0.16545762454818896
2016-11-01,00T,146,8279.0,50038.0,0.16545425476637754
2017-03-01,02A,102,5815.0,35149.0,0.165438561552249
2020-03-01,11X,284,15955.0,96450.0,0.1654224987039917
2017-12-01,00T,136,7640.0,46187.0,0.16541451057656917
2019-12-01,05C,154,8750.0,52898.0,0.1654126810087338
2016-10-01,02Y,171,9536.0,57654.0,0.16540049259374892
2018-02-01,02H,142,7955.0,48096.0,0.16539836992681303
2018-03-01,04F,126,7226.0,43696.0,0.16536982790186744
2017-06-01,01Y,122,6989.0,42266.0,0.16535749775233047
2019-11-01,06N,199,11366.0,68740.0,0.16534768693628163
2017-10-01,15M,383,21314.0,128917.0,0.16533118207839154
2016-06-01,03F,125,6935.0,41949.0,0.16531979308207587
2017-06-01,04Y,74,4144.0,25068.0,0.1653103558321366
2017-01-01,02A,96,5620.0,33997.0,0.1653087037091508
2020-05-01,08E,67,3888.0,23522.0,0.16529206700110535
2018-10-01,01Y,113,6595.0,39903.0,0.1652757937999649
2019-09-01,05A,210,11692.0,70743.0,0.16527430275787003
2018-02-01,01W,144,8015.0,48499.0,0.1652611394049362
2015-02-01,02M,81,4434.0,26831.0,0.1652566061645112
2014-12-01,06K,207,11656.0,70533.0,0.16525597947060242
2019-01-01,05A,237,13095.0,79247.0,0.1652428483097152
2020-02-01,00L,80,4529.0,27409.0,0.16523769564741508
2015-08-01,01D,113,6445.0,39009.0,0.1652182829603425
2017-05-01,02Y,174,9564.0,57895.0,0.16519561274721478
2017-06-01,05C,167,9551.0,57818.0,0.1651907710401605
2018-09-01,99E,139,7996.0,48405.0,0.16518954653444892
2015-08-01,05Y,127,7331.0,44380.0,0.16518702118071205
2014-03-01,00X,80,4426.0,26796.0,0.1651739065532169
2015-07-01,01D,122,7079.0,42859.0,0.16516950932126276
2016-05-01,01Y,118,6828.0,41341.0,0.1651629133305919
2014-02-01,03N,249,14297.0,86567.0,0.16515531322559404
2018-07-01,08F,115,6560.0,39726.0,0.1651311483663092
2018-06-01,36L,495,29327.0,177603.0,0.16512671520188285
2017-06-01,02Y,171,9478.0,57402.0,0.16511619804188007
2018-05-01,00X,65,3392.0,20545.0,0.16510099780968607
2018-04-01,02E,126,7042.0,42656.0,0.1650881470367592
2018-11-01,06F,244,13822.0,83742.0,0.1650545723770629
2017-04-01,05A,230,12736.0,77166.0,0.1650467822616178
2015-04-01,02Y,175,10056.0,60929.0,0.16504456006171117
2016-06-01,06K,211,11980.0,72591.0,0.1650342328938849
2016-07-01,06K,198,11283.0,68369.0,0.16503093507291317
2015-10-01,00T,146,8290.0,50234.0,0.16502767050205042
2018-02-01,99C,70,3925.0,23784.0,0.1650269088462832
2014-11-01,08F,130,7538.0,45679.0,0.16502112568138533
2016-03-01,00V,80,4869.0,29507.0,0.16501169214084793
2018-10-01,06F,257,14179.0,85930.0,0.1650064005585942
2017-03-01,05G,101,5908.0,35806.0,0.16500027928280175
2015-12-01,03R,194,11100.0,67276.0,0.164991973363458
2015-12-01,03N,268,15246.0,92408.0,0.16498571552246558
2017-04-01,05G,82,4907.0,29743.0,0.1649799952930101
2014-10-01,06P,120,6724.0,40757.0,0.16497779522536007
2015-02-01,00Y,133,7899.0,47882.0,0.1649680464475168
2020-03-01,05C,149,8494.0,51491.0,0.1649608669476219
2019-06-01,03Q,90,5098.0,30905.0,0.164957126678531
2019-09-01,91Q,867,49219.0,298376.0,0.16495629675309006
2015-06-01,03Q,103,5796.0,35137.0,0.16495432165523521
2019-01-01,02E,138,7502.0,45488.0,0.1649226169539219
2018-09-01,06F,245,13712.0,83149.0,0.16490877821741692
2018-07-01,03F,107,6284.0,38107.0,0.16490408586348965
2014-01-01,01Y,150,8795.0,53335.0,0.16490109684072374
2018-10-01,36L,534,31521.0,191155.0,0.1648975961915723
2020-04-01,05G,85,5099.0,30925.0,0.16488278092158448
2015-02-01,06F,245,13801.0,83702.0,0.16488255955652195
2015-06-01,01F,100,5590.0,33903.0,0.1648821638203109
2017-12-01,11N,378,20824.0,126302.0,0.16487466548431537
2016-10-01,01D,98,5528.0,33530.0,0.16486728303012227
2020-01-01,93C,492,28314.0,171739.0,0.16486645432895267
2015-01-01,13T,145,8062.0,48906.0,0.16484684905737537
2019-05-01,36L,526,30994.0,188023.0,0.16484153534408025
2015-01-01,11N,435,24047.0,145889.0,0.16483079601614928
2014-08-01,02G,52,2992.0,18153.0,0.16482124166804385
2020-03-01,00L,81,4536.0,27527.0,0.1647836669451811
2015-05-01,08V,39,2464.0,14953.0,0.1647829866916338
2017-08-01,11X,269,15357.0,93202.0,0.1647711422501663
2015-12-01,03L,130,7408.0,44960.0,0.16476868327402136
2014-12-01,04V,189,11138.0,67605.0,0.16475112787515717
2018-12-01,36L,511,30082.0,182642.0,0.16470472290053767
2018-08-01,05A,233,12712.0,77181.0,0.16470374833184334
2016-08-01,06F,261,14667.0,89053.0,0.16469967322830226
2015-06-01,00V,78,4792.0,29097.0,0.16469051792280992
2016-10-01,02H,168,9625.0,58446.0,0.16468192861786948
2014-11-01,13T,133,7507.0,45588.0,0.16467052733175397
2017-10-01,01Y,119,6684.0,40591.0,0.16466704441871352
2018-05-01,05A,231,12725.0,77285.0,0.1646503202432555
2019-05-01,02E,129,7256.0,44074.0,0.16463220946589827
2017-04-01,02Y,154,8630.0,52425.0,0.16461611826418693
2019-06-01,05D,48,2548.0,15481.0,0.16458885084942834
2018-05-01,36L,535,31171.0,189405.0,0.164573268921095
2019-08-01,05C,164,9320.0,56632.0,0.16457126712812545
2020-05-01,02A,82,4694.0,28524.0,0.16456317487028468
2018-02-01,99G,141,7921.0,48134.0,0.16456143266713757
2017-12-01,99C,79,4513.0,27427.0,0.1645458854413534
2017-06-01,03R,174,9780.0,59437.0,0.16454397092720022
2015-01-01,05Y,130,7426.0,45133.0,0.16453592714864954
2016-03-01,15M,390,22170.0,134744.0,0.16453422786914446
2017-07-01,02A,92,5150.0,31303.0,0.16452097243075745
2016-08-01,11N,393,21743.0,132174.0,0.16450285230075506
2016-05-01,00Y,138,7828.0,47586.0,0.1645021645021645
2020-01-01,07Y,73,4438.0,26982.0,0.16448002371951673
2018-04-01,01W,150,8342.0,50725.0,0.16445539674716608
2015-06-01,05Q,88,5278.0,32100.0,0.16442367601246105
2019-12-01,00L,86,4816.0,29291.0,0.1644191048444915
2018-07-01,05A,216,11933.0,72577.0,0.16441847968364634
2015-07-01,05L,231,13097.0,79659.0,0.16441331174129728
2017-05-01,06F,253,14227.0,86539.0,0.1643998659563896
2016-05-01,08G,98,5672.0,34506.0,0.16437720976062134
2016-06-01,06F,275,15524.0,94445.0,0.16437079781883637
2018-12-01,08W,77,4413.0,26848.0,0.16436978545887962
2020-01-01,03R,148,9053.0,55078.0,0.1643668978539526
2020-05-01,11X,254,14146.0,86065.0,0.1643641433800035
2017-10-01,04F,122,6899.0,41976.0,0.1643558223746903
2017-05-01,52R,426,24197.0,147234.0,0.16434383362538543
2016-12-01,08C,70,4075.0,24802.0,0.16430126602693332
2015-06-01,06K,192,10841.0,66001.0,0.1642550870441357
2017-06-01,06Q,238,13518.0,82304.0,0.16424475116640747
2014-06-01,08F,122,7221.0,43969.0,0.16422934340103254
2018-08-01,03Q,96,5402.0,32895.0,0.16421948624411004
2014-08-01,08F,120,6998.0,42617.0,0.16420677194546776
2016-05-01,08C,70,4204.0,25603.0,0.16419950787017146
2018-01-01,02E,135,7753.0,47218.0,0.16419585751196578
2019-09-01,00L,87,4747.0,28914.0,0.16417652348343362
2016-05-01,52R,429,24261.0,147805.0,0.16414194377727412
2017-11-01,08F,121,6860.0,41796.0,0.1641305388075414
2019-04-01,08G,82,4820.0,29369.0,0.16411862848581837
2016-06-01,12F,212,11879.0,72382.0,0.16411538780359758
2018-03-01,36L,538,31338.0,190966.0,0.16410251039452048
2015-09-01,06P,111,6281.0,38276.0,0.16409760685547078
2018-06-01,03F,110,6365.0,38788.0,0.16409714344642673
2019-08-01,01K,127,7010.0,42726.0,0.16406871694050462
2015-03-01,11N,414,23038.0,140420.0,0.16406494801310353
2019-11-01,91Q,889,50160.0,305835.0,0.16401000539506597
2015-11-01,01E,53,3171.0,19337.0,0.16398614055954905
2020-01-01,91Q,920,52435.0,319796.0,0.16396390198751704
2015-08-01,08C,70,4276.0,26079.0,0.1639633421526899
2018-02-01,06H,440,24719.0,150761.0,0.16396150197995502
2014-04-01,06K,183,10518.0,64151.0,0.163956914155664
2018-10-01,05A,232,12631.0,77040.0,0.16395379023883697
2018-03-01,11N,376,20624.0,125792.0,0.16395319257186466
2017-06-01,05A,244,13615.0,83045.0,0.16394725751098801
2016-03-01,06K,202,11324.0,69079.0,0.16392825605466205
2017-06-01,06K,197,11096.0,67693.0,0.1639165053993766
2019-02-01,91Q,850,48504.0,295918.0,0.1639102724403382
2016-03-01,03F,120,6736.0,41097.0,0.16390490790082002
2017-07-01,03F,117,6741.0,41129.0,0.16389895207760946
2014-08-01,04V,169,9705.0,59227.0,0.16386107687372314
2014-06-01,06K,177,10177.0,62111.0,0.16385181368839657
2017-08-01,52R,421,23846.0,145545.0,0.16383936239650967
2018-12-01,06H,450,25453.0,155354.0,0.16383871673725814
2018-07-01,06F,238,13157.0,80325.0,0.1637970743853097
2017-04-01,07P,65,3790.0,23139.0,0.16379273088724663
2015-05-01,01D,108,6490.0,39630.0,0.16376482462780723
2014-06-01,04V,165,9445.0,57676.0,0.1637596227200222
2019-02-01,05G,84,4777.0,29172.0,0.16375291375291376
2014-05-01,05W,140,8155.0,49802.0,0.16374844383759687
2018-06-01,52R,402,22365.0,136591.0,0.16373699584892124
2016-07-01,08F,122,7130.0,43551.0,0.16371610295974834
2020-01-01,01H,88,4865.0,29721.0,0.16368897412603883
2015-09-01,12F,218,12284.0,75059.0,0.16365792243435165
2019-07-01,04Y,59,3256.0,19896.0,0.1636509851226377
2016-03-01,01D,105,6192.0,37837.0,0.16364933794962602
2015-09-01,03W,171,9623.0,58805.0,0.16364254740243175
2019-03-01,08W,75,4290.0,26220.0,0.16361556064073227
2015-07-01,02X,115,6387.0,39039.0,0.1636056251440867
2014-06-01,99C,88,4988.0,30488.0,0.16360535292574127
2020-03-01,00N,23,1197.0,7317.0,0.16359163591635917
2014-05-01,04C,195,11181.0,68358.0,0.16356534714298254
2014-09-01,03L,126,7118.0,43519.0,0.16356074358326247
2019-04-01,02Y,148,8418.0,51468.0,0.16355793891349965
2018-07-01,05Q,73,4342.0,26548.0,0.16355281000452013
