month,pct_id,total_gaba
2016-04-01,16C,382779.9166666668
2020-01-01,16C,491472.41666666657
2015-07-01,16C,359275.13888888876
2020-04-01,16C,486805.52777777775
2016-10-01,16C,402500.7666666668
2016-11-01,16C,413517.3333333335
2020-05-01,16C,466701.5722222223
2015-08-01,16C,320327.8444444443
2016-07-01,16C,387064.7777777777
2015-12-01,16C,388147.5388888889
2016-08-01,16C,396984.3833333334
2016-09-01,16C,404280.7166666668
2015-05-01,16C,317538.76666666666
2019-11-01,16C,463733.71111111116
2017-07-01,84H,336403.8722222223
2019-04-01,84H,367098.34444444417
2018-10-01,84H,387601.8000000001
2019-05-01,84H,382939.01666666655
2020-03-01,84H,396356.2666666669
2019-01-01,84H,386224.49444444437
2019-10-01,84H,384576.8555555557
2019-06-01,84H,357935.7055555554
2017-05-01,99A,323639.00555555546
2017-08-01,99A,330559.33888888883
2019-08-01,99A,379685.47777777776
2019-09-01,99A,351396.6722222223
2015-10-01,99A,263722.4611111111
2019-07-01,99A,365329.47222222213
2019-12-01,99A,379849.2444444444
2016-03-01,99A,282477.4500000001
2016-06-01,99A,286281.8666666666
2016-01-01,99A,258043.68333333338
2016-02-01,99A,260918.64999999997
2017-04-01,99A,295848.3833333334
2015-09-01,99A,262118.00555555552
2015-11-01,99A,250612.5833333333
2017-03-01,99A,325048.75000000006
2020-02-01,99A,347202.3833333333
2019-04-01,03J,64744.15555555555
2016-01-01,03J,51699.90000000001
2018-12-01,03J,71374.76666666668
2019-11-01,03J,69252.75000000001
2017-09-01,03J,64083.21666666667
2017-05-01,03J,64175.44444444444
2015-06-01,03W,83287.76666666669
2017-02-01,04V,109196.61111111112
2016-09-01,04V,116930.6944444445
2016-06-01,04V,114776.56111111103
2016-12-01,04V,125056.87222222218
2019-12-01,04V,147369.78888888893
2019-02-01,05C,105929.14444444442
2015-09-01,05C,86172.19999999998
2018-02-01,05C,101994.8611111111
2019-01-01,05D,52032.7
2016-10-01,05D,42459.044444444444
2019-09-01,05D,49410.55000000002
2020-04-01,05D,53464.32222222223
2015-05-01,05D,34020.33888888888
2018-09-01,05D,48248.21666666666
2019-03-01,05D,49290.15
2015-11-01,05D,36323.06111111111
2018-11-01,05D,51337.00555555556
2018-04-01,05L,193629.32222222214
2016-07-01,05N,90975.75555555557
2017-07-01,05N,100720.74999999999
2017-04-01,10R,68430.56666666667
2017-12-01,10R,77293.47222222222
2019-10-01,10R,85683.51111111112
2019-07-01,10R,79333.98333333332
2016-08-01,10R,67380.5
2018-10-01,10R,83526.45000000001
2020-02-01,10R,76883.89444444444
2020-03-01,10R,90067.80555555556
2016-05-01,11A,157851.89444444448
2017-01-01,11A,169254.3388888889
2019-08-01,11M,245785.96111111116
2018-07-01,11M,226239.29999999993
2018-03-01,11M,222967.42777777786
2017-10-01,11M,216993.90000000005
2015-07-01,18C,211639.18888888892
2017-03-01,36J,211047.97777777782
2018-01-01,36J,219214.53333333335
2015-12-01,36J,183371.71666666673
2018-05-01,36J,222488.03888888884
2017-11-01,36J,216666.45555555564
2018-08-01,36J,233090.42222222223
2015-08-01,36J,157003.4055555555
2020-05-01,99E,100496.18333333332
2016-02-01,99E,74768.76666666666
2020-01-01,99E,104196.63888888888
2017-06-01,99E,91206.20555555556
2019-05-01,99E,99970.76666666668
2016-03-01,99E,77945.43888888888
2016-04-01,99E,81429.86666666667
2016-11-01,99E,85610.74444444443
2018-06-01,99E,97183.64444444445
2019-06-01,99E,91924.95555555557
2017-08-01,99F,62236.86111111111
2015-10-01,99G,51366.08333333332
2020-04-01,00L,169970.25000000003
2020-02-01,00L,154861.38888888885
2018-08-01,00Q,89058.28888888888
2018-04-01,00Q,80292.53333333334
2019-09-01,00T,153614.6611111111
2019-01-01,00V,104833.55555555556
2019-08-01,00V,107382.8888888889
2017-12-01,00V,97053.55555555555
2020-01-01,00V,107940.1888888889
2016-02-01,01A,142630.52222222218
2015-09-01,01A,142942.97222222225
2016-04-01,01A,158570.6
2015-08-01,01W,109898.59444444443
2015-11-01,01W,114540.92222222225
2016-09-01,01W,135532.76666666666
2015-07-01,01W,121240.03333333333
2017-08-01,02E,101020.5166666667
2016-01-01,02E,79703.91111111111
2016-05-01,02E,84224.30555555556
2018-02-01,02E,94014.78888888888
2016-06-01,02E,92779.70000000001
2019-03-01,02E,106236.85555555555
2016-03-01,02E,87215.76111111109
2017-05-01,02E,98785.88333333332
2019-05-01,02E,113690.29444444444
2017-04-01,02E,88413.92222222223
2016-11-01,03K,75331.93333333332
2020-03-01,03K,96677.15555555554
2018-12-01,03L,130963.49444444448
2015-10-01,03L,102136.51666666668
2015-05-01,03L,91219.5666666667
2017-03-01,03L,122844.07777777778
2019-02-01,03L,119106.58888888887
2019-12-01,03L,136114.33333333334
2016-12-01,03L,118958.22222222222
2019-06-01,03L,124178.13888888886
2017-10-01,03L,121900.27222222221
2019-07-01,03R,184949.33888888886
2018-11-01,04Y,66404.72777777776
2019-04-01,04Y,66024.98333333334
2018-06-01,04Y,64142.95
2019-10-01,04Y,70553.19444444444
2017-09-01,05Q,98240.52222222221
2017-06-01,05W,134179.9444444444
2018-01-01,05W,138702.9166666667
2017-01-01,05W,123584.18333333332
2017-07-01,05W,129807.35
2015-06-01,05X,66639.52777777778
2018-10-01,11N,296985.0722222223
2019-11-01,11N,290644.5333333334
2018-09-01,11N,271275.4722222222
2018-03-01,11N,276658.9222222222
2020-05-01,11N,286943.51111111115
2015-12-01,12F,144595.3722222222
2016-08-01,14L,259736.80555555553
2017-11-01,14L,297972.55000000016
2017-02-01,14L,254321.94444444444
2016-07-01,14L,250999.60555555552
2018-07-01,14L,312685.3611111111
2018-05-01,14L,312858.9555555557
2016-10-01,14L,258807.36111111124
2017-03-01,05R,64652.08333333333
2015-12-01,05R,55570.55555555558
2016-04-01,05R,53807.555555555555
2015-11-01,05R,49281.88888888889
2015-09-01,05R,50324.36666666667
2017-01-01,05R,57739.944444444445
2015-07-01,05R,51905.28333333333
2016-02-01,05R,50617.80555555555
2018-01-01,05R,65793.58333333334
2017-11-01,06P,52988.11111111112
2019-04-01,06P,52270.67777777777
2017-09-01,06P,50724.49999999999
2018-04-01,06P,51961.07777777778
2016-05-01,07L,40574.29444444444
2017-07-01,07L,48871.883333333346
2016-06-01,07L,43422.04444444445
2015-08-01,07L,34167.399999999994
2016-09-01,07L,44510.71666666666
2015-06-01,07L,36884.78333333333
2018-02-01,07T,62979.25555555554
2019-10-01,08G,72500.67222222222
2017-05-01,08G,65719.31666666665
2015-10-01,08G,54817.47777777778
2018-07-01,08G,70004.73333333332
2018-05-01,08G,71386.78333333331
2019-08-01,08G,69700.53333333334
2016-07-01,08G,58511.71666666666
2019-01-01,08G,75579.02777777777
2019-09-01,08G,67621.31111111109
2020-01-01,08G,74493.53333333334
2016-11-01,08G,64496.8277777778
2020-05-01,08G,69405.61666666668
2019-03-01,08G,64877.0888888889
2019-12-01,08G,69603.56666666665
2019-05-01,08G,73561.17222222225
2020-02-01,08G,66550.42777777779
2019-11-01,08G,70017.53333333333
2019-06-01,08G,65733.86666666665
2017-08-01,08G,66863.37222222223
2017-10-01,08G,66419.15
2016-12-01,08G,66442.8277777778
2018-06-01,08V,72565.79444444446
2018-08-01,08V,76374.90000000001
2018-03-01,08V,73457.07777777777
2017-04-01,08V,62432.61666666668
2018-12-01,08V,76442.48888888888
2016-10-01,08V,62269.87222222222
2017-06-01,08V,70502.86666666667
2017-02-01,08V,60810.32777777778
2017-12-01,08V,68018.38333333335
2018-09-01,08V,70442.45555555556
2018-11-01,08V,76812.34444444445
2019-02-01,08V,65740.92777777778
2015-05-01,08Y,39937.95
2016-01-01,08Y,43670.722222222226
2016-08-01,10C,19485.972222222223
2020-04-01,72Q,452535.16666666674
2020-03-01,72Q,491097.14999999985
2019-07-01,92A,243582.48333333325
2016-03-01,92A,204307.76111111103
2018-10-01,92A,269857.99444444454
2019-10-01,04F,93121.82222222222
2019-08-01,04F,93355.73888888887
2020-01-01,04F,92602.11666666665
2017-12-01,05A,150883.01666666666
2018-08-01,05A,155979.98333333337
2018-07-01,05A,153921.22777777776
2017-07-01,05A,138520.4944444445
2017-03-01,05A,143616.01666666672
2016-11-01,05A,133893.40555555554
2016-05-01,05A,121800.56111111108
2018-02-01,05A,136897.56666666668
2019-02-01,06A,78694.99999999999
2015-11-01,07G,39579.144444444435
2016-07-01,07G,43826.54444444446
2015-05-01,07G,36766.47777777777
2015-12-01,07G,44337.53333333334
2017-02-01,07G,42302.06666666666
2015-06-01,07G,38129.33888888889
2017-05-01,07G,49444.92222222222
2016-06-01,07G,43620.08888888887
2015-09-01,07G,40671.261111111104
2019-07-01,07G,52868.916666666664
2017-01-01,07G,46100.61666666667
2015-07-01,07G,39725.45
2016-04-01,07G,43119.12222222222
2019-11-01,07G,53785.966666666674
2015-08-01,07H,62325.86666666666
2020-03-01,10C,31571.616666666665
2016-03-01,10J,54361.25
2017-04-01,10J,58460.588888888895
2018-10-01,10J,70787.67222222222
2016-12-01,10J,62468.750000000015
2015-10-01,10J,52389.03888888889
2016-02-01,10J,50316.08888888889
2018-03-01,10J,66995.02222222222
2017-08-01,10J,64895.738888888896
2017-11-01,10J,65663.7388888889
2017-09-01,10J,63622.23333333334
2016-09-01,10J,58808.25555555555
2018-05-01,10J,66960.01666666668
2016-10-01,10J,57403.70555555556
2016-01-01,10J,51912.22777777779
2018-06-01,10J,66277.81666666668
2016-08-01,10J,57851.64444444445
2019-05-01,11J,245151.6222222221
2018-01-01,11J,234319.06666666665
2017-10-01,11J,234248.71111111113
2018-11-01,11J,244273.97222222216
2018-04-01,11J,229758.8666666666
2019-01-01,11J,253015.3833333333
2019-04-01,11J,234033.48333333334
2018-09-01,11J,230928.2277777778
2018-12-01,11J,246403.30555555562
2017-06-01,11J,226623.85555555555
2020-04-01,15A,174159.17222222217
2020-05-01,15C,306442.4222222222
2019-06-01,15C,295072.5777777778
2019-09-01,15C,299262.6222222223
2019-12-01,15C,317229.29444444436
2019-03-01,15C,302824.66111111117
2020-02-01,15F,255564.1055555556
2018-01-01,00X,71882.60555555556
2015-10-01,00X,56614.29444444444
2016-07-01,01H,109297.01666666663
2015-06-01,01H,98013.5055555556
2020-01-01,02T,92615.27777777778
2016-09-01,02T,78157.07222222224
2017-09-01,02T,80897.87777777779
2018-07-01,02T,87652.8111111111
2017-08-01,02T,83654.71666666667
2017-06-01,02T,84624.48333333331
2017-10-01,02Y,115940.29444444446
2017-12-01,02Y,117978.23333333332
2018-11-01,02Y,122527.13888888888
2015-11-01,03A,75813.69444444445
2019-01-01,03A,103030.14444444445
2016-02-01,03A,74387.1
2019-07-01,03A,97719.19999999997
2015-12-01,03A,83042.5388888889
2018-08-01,03F,121298.73333333337
2018-10-01,03F,123935.37222222224
2020-05-01,03F,117340.22222222223
2019-03-01,03H,66214.56111111112
2015-07-01,05L,170413.10555555558
2015-09-01,05L,168528.36111111098
2016-11-01,05L,195167.62222222218
2018-03-01,05V,58285.37222222223
2019-04-01,05V,57182.972222222226
2018-12-01,05V,60344.15555555556
2016-10-01,06Q,132854.53333333333
2017-04-01,06Q,132753.43888888886
2019-12-01,06Q,161047.0833333333
2016-08-01,06Q,131299.86111111112
2017-07-01,10K,75747.45000000001
2018-06-01,10K,79951.87777777777
2017-05-01,10V,81290.59999999999
2018-02-01,10V,75768.90555555554
2019-10-01,10V,90136.97777777778
2016-12-01,10V,78288.71111111112
2019-09-01,10V,84501.43333333332
2017-03-01,10V,81952.91666666666
2019-08-01,10V,91417.5611111111
2019-11-01,10V,86238.91111111113
2018-09-01,10X,108544.72777777778
2019-05-01,10X,118211.99999999999
2020-03-01,10X,124490.92777777779
2016-04-01,10X,93100.3166666667
2019-02-01,10X,105579.72222222219
2016-06-01,52R,360690.6888888888
2016-01-01,52R,322605.5444444443
2015-05-01,52R,299726.74444444425
2017-01-01,52R,364728.6055555555
2017-02-01,52R,345103.77777777775
2016-05-01,52R,346942.061111111
2018-04-01,52R,411197.6
2016-03-01,52R,344068.3444444443
2017-11-01,52R,408308.28333333327
2015-08-01,52R,301480.6277777778
2020-04-01,91Q,791660.7944444445
2018-05-01,99G,74513.64444444444
2020-02-01,99G,72528.41666666666
2019-06-01,99G,71810.37777777777
2019-11-01,00L,168905.97777777782
2019-12-01,00L,176137.91666666666
2019-09-01,00Q,90578.03333333333
2015-10-01,00T,128880.98333333337
2016-08-01,00T,138246.18888888886
2016-02-01,00T,122348.51666666668
2016-07-01,00T,134966.6888888889
2016-10-01,00V,90523.24444444444
2015-11-01,00V,80115.77222222222
2015-05-01,00V,76170.67777777776
2016-06-01,00V,90008.46666666663
2015-06-01,00V,81877.1111111111
2017-03-01,01A,190470.49999999994
2018-06-01,01A,198598.04444444444
2017-12-01,01A,196182.78888888884
2017-04-01,01A,174226.25555555554
2016-12-01,01A,184899.5722222222
2018-04-01,01A,193924.94444444444
2017-06-01,01A,193195.0166666667
2016-11-01,01A,175217.37222222218
2019-05-01,01A,211164.72222222225
2019-01-01,01A,212005.12777777764
2019-08-01,01V,69041.78333333334
2018-10-01,03R,208094.2
2017-02-01,03R,160380.22777777773
2017-07-01,03R,180701.97222222225
2018-09-01,03R,190244.41111111114
2017-01-01,03R,167844.63333333342
2017-08-01,03R,187184.6166666667
2020-04-01,05W,160496.0555555556
2018-07-01,05Y,150979.8388888889
2018-02-01,05Y,133729.89999999994
2017-05-01,05Y,140110.97777777776
2019-02-01,05Y,136286.16666666663
2019-07-01,05Y,151946.89999999997
2017-09-01,06T,173415.68888888884
2018-05-01,06T,184410.03333333333
2020-02-01,06T,175318.79444444444
2018-03-01,06T,183933.10555555552
2018-08-01,06T,192148.45555555556
2018-01-01,06T,183566.00555555557
2020-05-01,06T,187659.7222222222
2020-03-01,06T,201878.38333333333
2018-12-01,06T,189822.43333333332
2019-06-01,06T,179007.09444444446
2015-09-01,10L,59399.80555555556
2015-12-01,10L,65844.85555555556
2016-01-01,10L,57961.65000000001
2016-03-01,11N,247851.2666666667
2015-07-01,11N,234134.2611111111
2016-04-01,11N,252673.92777777775
2016-09-01,11N,260430.58333333337
2015-08-01,11N,215073.4277777778
2016-05-01,11N,245059.02222222235
2017-10-01,12F,171564.11111111112
2017-11-01,12F,170310.17222222223
2019-03-01,13T,276388.0833333333
2019-10-01,13T,292687.8833333332
2018-11-01,26A,576378.4833333333
2019-04-01,99C,115689.82222222222
2020-01-01,99C,121098.15555555555
2018-09-01,00X,71714.77777777778
2017-03-01,00X,71989.5111111111
2019-02-01,00X,69049.81666666671
2017-08-01,00X,72950.57222222224
2015-08-01,01H,98626.28888888888
2017-05-01,02T,85999.37777777779
2018-04-01,02T,87013.26666666666
2020-03-01,02T,99525.55555555555
2019-01-01,02T,94601.61666666667
2015-05-01,02Y,89229.42222222223
2016-05-01,02Y,103196.7111111111
2016-11-01,02Y,111080.69444444441
2017-06-01,02Y,120135.09999999998
2018-06-01,03F,119859.85000000003
2018-02-01,03F,108331.3888888889
2017-02-01,03F,100945.69444444447
2017-11-01,03F,119653.36666666668
2017-07-01,03F,115411.06111111109
2018-03-01,03F,121740.73333333332
2019-12-01,03H,71779.6277777778
2017-10-01,03N,241819.48333333334
2019-04-01,03N,242471.31666666668
2020-02-01,03N,247060.70000000004
2015-12-01,04Y,47074.25555555556
2015-09-01,05G,70059.48333333334
2020-01-01,05V,63470.99444444445
2016-08-01,06L,144816.4611111111
2017-01-01,06L,147035.1888888889
2017-12-01,06L,164412.26111111115
2015-06-01,06L,125785.56111111109
2015-11-01,06Q,122306.18888888888
2018-12-01,10K,85690.47222222223
2018-11-01,10K,84280.72777777778
2019-10-01,10K,87924.4388888889
2019-06-01,10K,81670.26111111113
2018-05-01,10V,88034.09999999999
2016-07-01,10X,96570.67222222222
2015-07-01,15M,341044.05000000005
2016-04-01,15M,369069.05000000005
2017-04-01,15M,375962.0722222222
2016-06-01,15M,364250.4333333333
2019-08-01,27D,336143.78888888884
2016-10-01,42D,151940.15555555557
2018-07-01,42D,175032.51111111112
2019-09-01,42D,174390.98333333334
2019-11-01,42D,178491.92777777775
2019-07-01,42D,176120.9111111111
2019-03-01,52R,446192.8833333336
2015-10-01,91Q,607443.8277777778
2016-01-01,91Q,586167.5166666665
2018-08-01,91Q,774966.4333333329
2016-09-01,91Q,677115.983333333
2018-01-01,91Q,750830.2555555552
2016-02-01,91Q,587463.461111111
2017-09-01,91Q,728072.5722222227
2016-12-01,91Q,718129.0222222223
2016-03-01,91Q,624284.5444444446
2018-10-01,97R,240577.561111111
2019-05-01,97R,234553.5166666667
2020-04-01,97R,239165.6833333333
2020-05-01,97R,230578.78333333333
2019-11-01,07T,58372.13888888888
2019-03-01,07T,56635.41666666666
2015-06-01,07W,61017.388888888876
2017-08-01,07W,77173.55555555552
2015-05-01,07W,57985.55555555554
2016-05-01,07W,66656.79444444444
2016-03-01,07Y,48064.47777777778
2015-12-01,07Y,49060.53888888888
2015-11-01,07Y,45140.722222222226
2017-06-01,07Y,55140.82222222221
2019-05-01,07Y,59105.64444444445
2017-01-01,07Y,51092.35555555555
2016-02-01,07Y,44816.81111111111
2016-06-01,07Y,48973.50555555557
2019-07-01,07Y,60000.88888888887
2015-07-01,07Y,45410.005555555545
2015-09-01,07Y,45816.44444444444
2019-01-01,07Y,62661.02777777775
2020-02-01,07Y,55908.75555555555
2015-10-01,07Y,46288.89444444446
2019-12-01,07Y,59929.62777777775
2018-07-01,08C,46006.57777777779
2020-03-01,08E,52869.977777777785
2017-11-01,08E,47288.8388888889
2016-10-01,08E,43648.561111111114
2016-07-01,08E,42299.616666666676
2017-10-01,08M,72467.47777777778
2018-11-01,08M,77132.12222222223
2018-10-01,08M,79551.53333333334
2018-09-01,08M,71222.42222222223
2018-05-01,08M,74581.92222222222
2017-02-01,08M,60031.95
2017-03-01,08N,56428.533333333326
2019-06-01,08N,55629.40555555555
2016-11-01,08N,52448.29444444446
2020-04-01,08N,59769.21111111111
2019-09-01,08N,57610.799999999996
2017-12-01,08W,55481.80555555555
2018-03-01,08W,55904.22222222223
2018-01-01,08Y,46061.27777777777
2018-02-01,08Y,42000.89444444445
2017-09-01,09A,38832.988888888896
2018-06-01,09A,42327.36111111111
2019-02-01,09A,38521.25
2020-05-01,14Y,99916.38333333336
2019-08-01,36L,299262.8555555555
2019-10-01,36L,311956.4777777778
2020-01-01,36L,310098.68333333323
2018-08-01,36L,311686.60000000015
2015-08-01,36L,214449.85555555567
2019-04-01,36L,295238.81111111096
2017-04-01,36L,261952.561111111
2018-12-01,36L,307279.64444444433
2016-09-01,93C,263353.5222222221
2016-04-01,93C,250761.6444444444
2018-04-01,93C,288453.4444444445
2016-01-01,93C,231222.15555555557
2016-08-01,93C,254539.877777778
2016-12-01,93C,272632.9666666668
2017-07-01,93C,283310.90000000014
2017-05-01,93C,284084.11666666646
2017-11-01,06N,129299.73888888891
2020-02-01,06N,126672.59444444442
2017-01-01,06N,118186.26111111112
2017-07-01,06N,124465.08333333339
2018-05-01,06N,137980.2333333333
2018-11-01,06N,139702.43888888884
2020-05-01,06N,131061.76111111112
2017-09-01,06N,126097.49444444443
2018-10-01,06N,141408.75
2018-04-01,06N,128038.28888888886
2018-03-01,06N,132444.53333333335
2018-07-01,06N,135643.5222222222
2019-04-01,06N,131240.46666666667
2020-01-01,06N,135744.59444444446
2018-01-01,06N,131728.48333333337
2018-09-01,07T,63293.40555555557
2016-11-01,07T,58290.77222222224
2018-06-01,07T,65146.34444444444
2015-06-01,07T,48836.32222222221
2017-06-01,07T,62930.76111111111
2016-01-01,07T,52414.65555555555
2016-12-01,07T,60436.12777777777
2018-08-01,07T,67231.82777777777
2015-12-01,07T,54876.52222222222
2018-12-01,07T,69139.42222222225
2016-08-01,07T,58192.92777777776
2017-12-01,08C,45062.88333333333
2017-05-01,08C,44102.78888888889
2016-06-01,08C,38958.46111111111
2015-11-01,08C,35290.416666666664
2015-05-01,08C,33711.13888888889
2017-02-01,08C,38808.42222222223
2015-10-01,08C,37177.200000000004
2015-09-01,08C,35600.616666666676
2016-04-01,08C,38829.70000000001
2017-03-01,08C,44384.94999999998
2017-08-01,08C,41513.49999999999
2017-10-01,08C,43358.72777777778
2015-07-01,08C,37108.222222222226
2016-07-01,08C,39510.20555555554
2016-05-01,08G,54768.24999999999
2016-02-01,08G,52325.48333333333
2018-02-01,08G,59001.55555555555
2019-12-01,08V,69734.98888888888
2020-04-01,08V,71153.94444444445
2019-03-01,08V,66997.15555555557
2019-11-01,08W,61543.78333333333
2019-10-01,08W,66695.35555555555
2020-03-01,08W,69325.7388888889
2019-08-01,08W,65991.88888888889
2019-01-01,08W,68606.83888888889
2019-09-01,08Y,49964.000000000015
2016-03-01,08Y,42793.62777777776
2019-02-01,08Y,46262.499999999985
2016-09-01,08Y,47305.01666666664
2019-07-01,08Y,50942.766666666685
2017-04-01,08Y,44456.344444444454
2016-10-01,08Y,46337.97222222221
2015-08-01,08Y,38753.061111111114
2019-05-01,15D,96258.47222222223
2019-06-01,15D,88352.77222222222
2019-07-01,04C,111823.27222222224
2016-08-01,04F,65101.13888888889
2016-11-01,04F,67912.33333333333
2017-05-01,04F,72277.5888888889
2015-11-01,06F,96925.36666666667
2019-08-01,06F,139603.14444444442
2017-07-01,06F,117419.34999999996
2017-06-01,06F,122636.59444444449
2018-10-01,06F,135946.6222222222
2020-02-01,06F,130486.72222222223
2018-07-01,06F,129121.93888888885
2020-04-01,06F,141769.35
2019-10-01,06F,138061.80555555553
2017-12-01,06F,125404.83333333334
2019-03-01,06F,132446.39444444445
2016-03-01,06K,127709.18333333336
2018-02-01,06K,141513.00000000003
2018-12-01,06K,169608.31666666665
2015-12-01,06K,137201.80555555556
2018-03-01,06K,160225.71111111113
2018-06-01,06K,158820.14444444445
2019-12-01,06K,169620.03333333333
2019-09-01,06K,162916.9666666667
2017-03-01,06K,153071.5388888889
2018-05-01,06K,161535.56666666665
2016-06-01,06K,134192.29444444444
2016-12-01,06K,148829.9944444444
2017-08-01,06K,151985.1333333333
2018-08-01,06K,163672.2500000001
2016-02-01,06K,118984.40555555558
2016-04-01,07H,68483.96111111112
2016-05-01,07H,67364.73333333332
2016-09-01,07H,71463.00555555554
2016-10-01,07H,71086.65000000001
2016-07-01,08F,62012.38888888889
2020-01-01,08F,80127.23888888885
2019-11-01,08F,77325.07777777778
2016-01-01,08F,56013.47222222223
2019-04-01,08F,73849.28333333333
2015-07-01,08V,62509.30000000002
2015-06-01,08V,59843.70000000001
2015-08-01,08V,55881.76666666666
2018-04-01,10C,24831.455555555553
2020-05-01,10C,27176.77777777778
2019-05-01,10C,27684.96666666666
2017-09-01,10Q,183373.5666666667
2017-11-01,10Q,192955.16666666666
2015-10-01,10Q,147716.92777777772
2018-01-01,15A,144692.13888888888
2018-09-01,15A,140389.45
2017-04-01,15A,123283.41666666667
2020-03-01,15A,164238.40000000002
2017-10-01,15A,140551.55000000005
2019-01-01,15A,156141.81111111114
2019-02-01,15A,137184.55555555556
2019-06-01,15A,144703.9888888889
2018-11-01,15A,149100.8888888889
2017-02-01,15A,116910.22222222226
2015-05-01,72Q,350845.8555555557
2015-09-01,99M,46538.41666666668
2017-01-01,99M,52135.79444444446
2020-05-01,03A,92880.37222222221
2019-12-01,03F,116352.79444444444
2016-09-01,03H,54578.177777777775
2017-06-01,03H,58914.305555555555
2015-07-01,03H,48063.75555555555
2019-01-01,03J,76596.99999999999
2018-06-01,03J,72080.46666666666
2019-05-01,03Q,138152.4388888889
2018-11-01,04V,149387.02777777778
2018-01-01,04V,142383.77222222227
2020-02-01,04V,142497.90000000002
2018-04-01,04V,138878.78888888887
2019-04-01,05C,117231.43333333335
2020-01-01,05C,129561.62777777774
2019-07-01,05D,52763.01666666668
2016-01-01,05H,52439.97777777777
2018-09-01,05H,69137.28333333334
2017-11-01,05L,202593.68888888895
2019-09-01,05L,210766.53888888896
2019-10-01,05N,122497.28888888891
2019-08-01,05N,121164.79999999999
2018-07-01,05N,114920.67777777772
2019-11-01,05N,115905.07222222224
2016-05-01,05N,92547.30555555555
2018-12-01,05N,120572.07222222222
2017-08-01,05N,105900.2611111111
2019-02-01,05V,51836.922222222216
2020-03-01,06Q,162166.13888888882
2017-07-01,06Q,135300.1555555555
2015-08-01,10K,53247.80000000002
2015-12-01,10K,63679.65555555557
2016-03-01,10K,61001.74999999999
2015-06-01,10K,55791.30555555556
2018-02-01,10K,67672.08888888889
2017-02-01,10K,62153.18333333334
2016-04-01,11A,170311.78333333335
2015-05-01,11A,141479.2166666666
2015-11-01,11M,177833.8888888889
2016-07-01,11M,199829.62222222215
2016-12-01,11M,218768.76111111115
2018-10-01,11X,224052.92777777775
2018-08-01,11X,221966.74444444446
2016-10-01,11X,179555.78888888887
2015-10-01,11X,159119.23888888882
2016-08-01,36J,195605.6833333334
2016-11-01,36J,202844.6388888889
2016-06-01,36J,194286.00555555557
2015-09-01,92G,259484.57777777774
2019-03-01,92G,353210.86111111095
2017-10-01,92G,330505.13888888893
2017-12-01,92G,337536.82222222205
2016-02-01,92G,261252.89999999988
2018-03-01,99E,100602.78888888888
2018-05-01,99E,104325.52777777778
2017-05-01,99F,63900.905555555546
2019-06-01,99F,65753.37222222223
2020-04-01,99F,71385.79444444444
2017-04-01,99F,58650.12777777778
2017-09-01,99F,65024.10555555555
2017-03-01,99G,66221.46111111112
2017-01-01,99G,58768.933333333334
2020-03-01,00N,92551.8722222222
2019-05-01,00N,92991.05555555555
2015-06-01,00P,124857.27222222225
2015-05-01,00Y,100354.14444444442
2018-05-01,01D,134859.45555555556
2015-12-01,01D,114244.73888888888
2019-07-01,01D,130256.61111111112
2019-06-01,01D,124862.11666666668
2020-02-01,01D,125801.89444444442
2018-02-01,01V,62889.65555555557
2015-09-01,01V,54482.88888888888
2018-12-01,01V,72184.15555555557
2019-11-01,01V,69449.4
2019-09-01,01V,68413.27777777778
2015-10-01,01Y,110725.26111111112
2017-06-01,01Y,134585.2833333333
2017-12-01,01Y,138384.9944444444
2017-11-01,01Y,136256.52222222224
2015-08-01,01Y,100051.72777777779
2015-07-01,01Y,111250.41666666666
2016-01-01,02G,50028.63888888889
2016-09-01,02G,57889.92222222222
2016-12-01,02G,58940.6111111111
2017-03-01,02G,62107.72222222222
2016-06-01,02G,55304.72222222222
2017-05-01,02G,60052.16666666667
2016-11-01,02M,86700.85555555558
2016-08-01,02P,129042.97222222223
2016-04-01,02P,124013.18333333333
2016-07-01,02P,124203.04444444443
2015-11-01,02P,111941.54999999999
2019-03-01,02X,176143.78333333335
2018-07-01,02X,179230.1944444444
2020-05-01,02X,178367.88333333327
2018-06-01,02X,178292.2277777778
2020-04-01,02X,184032.0166666666
2017-09-01,02X,174891.29444444447
2017-07-01,02X,169080.83333333337
2019-10-01,05Y,169113.47222222225
2019-04-01,05Y,158095.07222222228
2016-03-01,06T,161977.96666666667
2016-02-01,06T,151499.40555555548
2018-09-01,10L,79027.02222222222
2019-12-01,10L,82628.14444444444
2018-04-01,10L,77192.56666666667
2020-01-01,10L,84671.07222222221
2016-10-01,10L,69263.3
2019-01-01,12F,196595.06111111116
2019-08-01,12F,195483.4111111111
2018-11-01,13T,308427.7444444445
2019-02-01,26A,534725.3722222224
2018-08-01,71E,467262.3944444444
2017-08-01,71E,428008.3222222223
2017-01-01,71E,387301.16111111117
2017-10-01,71E,433034.0277777776
2017-04-01,71E,385816.52777777775
2018-01-01,71E,442405.8777777776
2018-03-01,71E,441052.60555555543
2017-02-01,71E,365281.76666666666
2018-10-01,99C,130222.03888888893
2016-05-01,99C,102742.75555555553
2020-02-01,03W,104529.35000000002
2015-07-01,03W,83293.06666666665
2016-08-01,03W,92381.96666666669
2016-09-01,03W,92398.92222222223
2016-07-01,03W,89740.26666666669
2016-12-01,03W,99565.60000000003
